,comp_tokens,comp_ids,simp_tokens,simp_ids,edit_labels,new_edit_ids,comp_pos_tags,comp_pos_ids
27,"['the', 'combination', 'of', 'new', 'weapons', 'and', 'tactics', 'have', 'caused', 'many', 'historians', 'to', 'consider', 'this', 'battle', 'the', 'beginning', 'of', 'the', 'end', 'of', 'chivalry', '.']","[    6  1763     9    57  1770    10  6455    44   566    75  3340    13
  2424    41   427     6   680     9     6   196     9 17746     8]","['the', 'combination', 'of', 'new', 'weapons', 'and', 'tactics', 'have', 'caused', 'many', 'historians', 'to', 'consider', 'this', 'battle', 'the', 'beginning', 'of', 'the', 'end', 'of', 'chivalry', '.']","[    6  1763     9    57  1770    10  6455    44   566    75  3340    13
  2424    41   427     6   680     9     6   196     9 17746     8]",[],[],"[('the', 'DT'), ('combination', 'NN'), ('of', 'IN'), ('new', 'JJ'), ('weapons', 'NNS'), ('and', 'CC'), ('tactics', 'NNS'), ('have', 'VBP'), ('caused', 'VBN'), ('many', 'JJ'), ('historians', 'NNS'), ('to', 'TO'), ('consider', 'VB'), ('this', 'DT'), ('battle', 'NN'), ('the', 'DT'), ('beginning', 'NN'), ('of', 'IN'), ('the', 'DT'), ('end', 'NN'), ('of', 'IN'), ('chivalry', 'NN'), ('.', '.')]","[16, 19, 40, 13, 29, 33, 29, 11, 8, 13, 29, 25, 31, 16, 19, 16, 19, 40, 16, 19, 40, 19, 24]"
28,"['the', 'caper', 'story', 'is', 'distinguished', 'from', 'the', 'straight', 'crime', 'story', 'by', 'elements', 'of', 'humor', ',', 'adventure', ',', 'or', 'unusual', 'cleverness', 'or', 'audacity', '.']","[   6    1  581   14 2050   26    6 2039 2465  581   21  692    9 6820
    7 3483    7   34 2693    1   34    1    8]","['the', 'caper', 'story', 'is', 'distinguished', 'from', 'the', 'straight', 'crime', 'story', 'by', 'elements', 'of', 'humor', ',', 'adventure', ',', 'or', 'unusual', 'cleverness', '.']","[   6    1  581   14 2050   26    6 2039 2465  581   21  692    9 6820
    7 3483    7   34 2693    1    8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 5],"[('the', 'DT'), ('caper', 'JJR'), ('story', 'NN'), ('is', 'VBZ'), ('distinguished', 'VBN'), ('from', 'IN'), ('the', 'DT'), ('straight', 'JJ'), ('crime', 'NN'), ('story', 'NN'), ('by', 'IN'), ('elements', 'NNS'), ('of', 'IN'), ('humor', 'NN'), (',', ','), ('adventure', 'NN'), (',', ','), ('or', 'CC'), ('unusual', 'JJ'), ('cleverness', 'NN'), ('or', 'CC'), ('audacity', 'NN'), ('.', '.')]","[16, 46, 19, 15, 8, 40, 16, 13, 19, 19, 40, 29, 40, 19, 9, 19, 9, 33, 13, 19, 33, 19, 24]"
29,"['earth', 'travels', 'a', 'tremendous', 'distance', 'in', 'its', 'orbit', 'around', 'the', 'sun', ',', 'at', 'a', 'speed', 'of', 'around', '30', 'km/s', 'or', 'over', '108000', 'km', 'per', 'hour', '.']","[  380  4220    12 14071  1215    11    46  2009   169     6   766     7
    29    12  1098     9   169   393     1    34    85     1   361   693
  2429     8]","['earth', 'travels', 'a', 'huge', 'distance', 'in', 'its', 'orbit', 'around', 'the', 'sun', '.']",[ 380 4220   12 3019 1215   11   46 2009  169    6  766    8],"['KEEP', 'KEEP', 'KEEP', 'huge', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[   2    2    2 3019    3    2    2    2    2    2    2    2    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    5]","[('earth', 'NN'), ('travels', 'VBZ'), ('a', 'DT'), ('tremendous', 'JJ'), ('distance', 'NN'), ('in', 'IN'), ('its', 'PRP$'), ('orbit', 'NN'), ('around', 'IN'), ('the', 'DT'), ('sun', 'NN'), (',', ','), ('at', 'IN'), ('a', 'DT'), ('speed', 'NN'), ('of', 'IN'), ('around', 'IN'), ('30', 'CD'), ('km/s', 'NN'), ('or', 'CC'), ('over', 'IN'), ('108000', 'CD'), ('km', 'NNS'), ('per', 'IN'), ('hour', 'NN'), ('.', '.')]","[19, 15, 16, 13, 19, 40, 4, 19, 40, 16, 19, 9, 40, 16, 19, 40, 40, 37, 19, 33, 40, 37, 29, 40, 19, 24]"
30,"['in', 'computing', ',', 'a', 'protocol', 'is', 'a', 'set', 'of', 'rules', 'which', 'is', 'used', 'by', 'computers', 'to', 'communicate', 'with', 'each', 'other', 'across', 'a', 'network', '.']","[  11 4931    7   12 4504   14   12  238    9 1331   35   14   61   21
 3083   13 6528   22  129   52  507   12  835    8]","['in', 'computing', ',', 'a', 'protocol', 'is', 'a', 'set', 'of', 'rules', 'which', 'is', 'used', 'by', 'computers', 'to', 'communicate', 'with', 'each', 'other', 'across', 'a', 'network', '.']","[  11 4931    7   12 4504   14   12  238    9 1331   35   14   61   21
 3083   13 6528   22  129   52  507   12  835    8]",[],[],"[('in', 'IN'), ('computing', 'VBG'), (',', ','), ('a', 'DT'), ('protocol', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('set', 'NN'), ('of', 'IN'), ('rules', 'NNS'), ('which', 'WDT'), ('is', 'VBZ'), ('used', 'VBN'), ('by', 'IN'), ('computers', 'NNS'), ('to', 'TO'), ('communicate', 'VB'), ('with', 'IN'), ('each', 'DT'), ('other', 'JJ'), ('across', 'IN'), ('a', 'DT'), ('network', 'NN'), ('.', '.')]","[40, 5, 9, 16, 19, 15, 16, 19, 40, 29, 12, 15, 8, 40, 29, 25, 31, 40, 16, 13, 40, 16, 19, 24]"
31,"['it', 'is', 'a', 'transportation', ',', 'commercial', ',', 'and', 'manufacturing', 'centre', ',', 'and', 'has', 'numerous', 'industrial', 'companies', ',', 'principally', 'geared', 'towards', 'shipbuilding', '.']","[   31    14    12  3116     7   859     7    10  3686  3062     7    10
    43   861  1640  1595     7  8236     1  1148 14306     8]","['it', 'is', 'a', 'transportation', ',', 'commercial', ',', 'and', 'manufacturing', '.']",[  31   14   12 3116    7  859    7   10 3686    8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 5],"[('it', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('transportation', 'NN'), (',', ','), ('commercial', 'JJ'), (',', ','), ('and', 'CC'), ('manufacturing', 'VBG'), ('centre', 'NN'), (',', ','), ('and', 'CC'), ('has', 'VBZ'), ('numerous', 'JJ'), ('industrial', 'JJ'), ('companies', 'NNS'), (',', ','), ('principally', 'RB'), ('geared', 'VBN'), ('towards', 'NNS'), ('shipbuilding', 'NN'), ('.', '.')]","[38, 15, 16, 19, 9, 13, 9, 33, 5, 19, 9, 33, 15, 13, 13, 29, 9, 27, 8, 29, 19, 24]"
32,"['residential', 'building', 'codes', 'will', 'typically', 'allow', 'for', 'steeper', 'stairs', 'than', 'public', 'building', 'codes', '.']","[ 5174   469  3440   148   584  1139    20     1 13757    79   268   469
  3440     8]","['residential', 'building', 'codes', 'will', 'typically', 'allow', 'for', 'steeper', 'stairs', 'than', 'public', 'building', 'codes', '.']","[ 5174   469  3440   148   584  1139    20     1 13757    79   268   469
  3440     8]",[],[],"[('residential', 'JJ'), ('building', 'NN'), ('codes', 'NNS'), ('will', 'MD'), ('typically', 'RB'), ('allow', 'VB'), ('for', 'IN'), ('steeper', 'JJR'), ('stairs', 'NNS'), ('than', 'IN'), ('public', 'JJ'), ('building', 'NN'), ('codes', 'NNS'), ('.', '.')]","[13, 19, 29, 42, 27, 31, 40, 46, 29, 40, 13, 19, 29, 24]"
33,"['approximately', '24', '%', 'australians', 'over', 'the', 'age', 'of', '15', 'regularly', 'participate', 'in', 'organised', 'sporting', 'activities', 'in', 'australia', '.']","[ 661  556  190 9600   85    6  204    9  378 2789 4190   11 4822 5130
 1348   11  298    8]","['about', '24', '%', 'australians', 'over', 'the', 'age', 'of', '15', 'regularly', 'participate', 'in', 'organised', 'sporting', 'activities', 'in', 'australia', '.']","[  90  556  190 9600   85    6  204    9  378 2789 4190   11 4822 5130
 1348   11  298    8]","['about', 'DEL', 'STOP']",[90  3  5],"[('approximately', 'RB'), ('24', 'CD'), ('%', 'NN'), ('australians', 'NNS'), ('over', 'IN'), ('the', 'DT'), ('age', 'NN'), ('of', 'IN'), ('15', 'CD'), ('regularly', 'JJ'), ('participate', 'NN'), ('in', 'IN'), ('organised', 'JJ'), ('sporting', 'NN'), ('activities', 'NNS'), ('in', 'IN'), ('australia', 'NN'), ('.', '.')]","[27, 37, 19, 29, 40, 16, 19, 40, 37, 13, 19, 40, 13, 19, 29, 40, 19, 24]"
34,"['egypt', 'is', 'famous', 'for', 'its', 'ancient', 'civilization', 'and', 'some', 'of', 'the', 'world', ""'s"", 'most', 'famous', 'monuments', ',', 'including', 'the', 'giza', 'pyramid', 'complex', 'and', 'its', 'great', 'sphinx', '.']","[ 1500    14   586    20    46   513  4381    10    70     9     6    72
    23    58   586  7779     7   102     6 13921  9685   793    10    46
   202 24836     8]","['egypt', 'is', 'famous', 'for', 'its', 'ancient', 'civilization', '.']",[1500   14  586   20   46  513 4381    8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 5],"[('egypt', 'NN'), ('is', 'VBZ'), ('famous', 'JJ'), ('for', 'IN'), ('its', 'PRP$'), ('ancient', 'JJ'), ('civilization', 'NN'), ('and', 'CC'), ('some', 'DT'), ('of', 'IN'), ('the', 'DT'), ('world', 'NN'), (""'s"", 'POS'), ('most', 'RBS'), ('famous', 'JJ'), ('monuments', 'NNS'), (',', ','), ('including', 'VBG'), ('the', 'DT'), ('giza', 'NN'), ('pyramid', 'NN'), ('complex', 'JJ'), ('and', 'CC'), ('its', 'PRP$'), ('great', 'JJ'), ('sphinx', 'NN'), ('.', '.')]","[19, 15, 13, 40, 4, 13, 19, 33, 16, 40, 16, 19, 23, 35, 13, 29, 9, 5, 16, 19, 19, 13, 33, 4, 13, 19, 24]"
35,"['in', '1973', ',', 'patrick', 'white', 'was', 'awarded', 'the', 'nobel', 'prize', 'in', 'literature', ',', 'the', 'only', 'australian', 'to', 'have', 'achieved', 'this', '.']","[  11 1606    7 3307  278   15  748    6 1247  732   11 1283    7    6
   76  488   13   44 1892   41    8]","['in', '1973', ',', 'patrick', 'white', 'was', 'awarded', 'the', 'nobel', 'prize', 'in', 'literature', '.']",[  11 1606    7 3307  278   15  748    6 1247  732   11 1283    8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 5],"[('in', 'IN'), ('1973', 'CD'), (',', ','), ('patrick', 'FW'), ('white', 'JJ'), ('was', 'VBD'), ('awarded', 'VBN'), ('the', 'DT'), ('nobel', 'JJ'), ('prize', 'NN'), ('in', 'IN'), ('literature', 'NN'), (',', ','), ('the', 'DT'), ('only', 'JJ'), ('australian', 'NN'), ('to', 'TO'), ('have', 'VB'), ('achieved', 'VBN'), ('this', 'DT'), ('.', '.')]","[40, 37, 9, 22, 13, 6, 8, 16, 13, 19, 40, 19, 9, 16, 13, 19, 25, 31, 8, 16, 24]"
36,"['during', 'the', 'second', 'world', 'war', ',', 'turing', 'was', 'a', 'main', 'participant', 'in', 'the', 'efforts', 'at', 'bletchley', 'park', 'to', 'break', 'german', 'ciphers', '.']","[   73     6   104    72   107     7 10438    15    12   230  9310    11
     6  2142    29 17916   345    13  1604   188 12969     8]","['during', 'the', 'second', 'world', 'war', ',', 'turing', 'was', 'a', 'main', 'participant', 'in', 'the', 'efforts', 'at', 'bletchley', 'park', 'to', 'break', 'german', 'ciphers', '.']","[   73     6   104    72   107     7 10438    15    12   230  9310    11
     6  2142    29 17916   345    13  1604   188 12969     8]",[],[],"[('during', 'IN'), ('the', 'DT'), ('second', 'JJ'), ('world', 'NN'), ('war', 'NN'), (',', ','), ('turing', 'NN'), ('was', 'VBD'), ('a', 'DT'), ('main', 'JJ'), ('participant', 'NN'), ('in', 'IN'), ('the', 'DT'), ('efforts', 'NNS'), ('at', 'IN'), ('bletchley', 'NN'), ('park', 'NN'), ('to', 'TO'), ('break', 'VB'), ('german', 'JJ'), ('ciphers', 'NNS'), ('.', '.')]","[40, 16, 13, 19, 19, 9, 19, 6, 16, 13, 19, 40, 16, 29, 40, 19, 19, 25, 31, 13, 29, 24]"
37,"['the', 'union', 'commanders', 'then', 'ordered', 'another', 'charge', 'with', 'a', 'cavalry', 'regiment', 'that', 'reinforced', 'the', 'union', 'infantry', '.']","[   6  379 8224   99 1495  213 1393   22   12 5098 3646   24 6854    6
  379 2107    8]","['the', 'union', 'commanders', 'then', 'ordered', 'another', 'charge', 'with', 'a', 'regiment', '.']",[   6  379 8224   99 1495  213 1393   22   12 3646    8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 3 2 3 3 3 3 3 5],"[('the', 'DT'), ('union', 'NN'), ('commanders', 'NNS'), ('then', 'RB'), ('ordered', 'VBD'), ('another', 'DT'), ('charge', 'NN'), ('with', 'IN'), ('a', 'DT'), ('cavalry', 'NN'), ('regiment', 'NN'), ('that', 'WDT'), ('reinforced', 'VBD'), ('the', 'DT'), ('union', 'NN'), ('infantry', 'NN'), ('.', '.')]","[16, 19, 29, 27, 6, 16, 19, 40, 16, 19, 19, 12, 6, 16, 19, 19, 24]"
38,"['in', 'archaeology', ',', 'an', 'artifact', 'or', 'artefact', 'is', 'any', 'object', 'made', 'or', 'modified', 'by', 'a', 'human', 'culture', ',', 'and', 'often', 'one', 'later', 'recovered', 'by', 'some', 'archaeological', 'endeavor', '.']","[   11  8619     7    33 13670    34     1    14   158  1206    94    34
  2509    21    12   385  1009     7    10   124    42    89  4026    21
    70  5125 16327     8]","['in', 'archaeology', ',', 'an', 'artifact', 'or', 'artefact', 'is', 'any', 'object', 'made', 'or', 'modified', 'by', 'a', 'human', 'culture', '.']","[   11  8619     7    33 13670    34     1    14   158  1206    94    34
  2509    21    12   385  1009     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 5],"[('in', 'IN'), ('archaeology', 'NN'), (',', ','), ('an', 'DT'), ('artifact', 'NN'), ('or', 'CC'), ('artefact', 'NN'), ('is', 'VBZ'), ('any', 'DT'), ('object', 'JJ'), ('made', 'VBN'), ('or', 'CC'), ('modified', 'VBN'), ('by', 'IN'), ('a', 'DT'), ('human', 'JJ'), ('culture', 'NN'), (',', ','), ('and', 'CC'), ('often', 'RB'), ('one', 'CD'), ('later', 'RB'), ('recovered', 'VBN'), ('by', 'IN'), ('some', 'DT'), ('archaeological', 'JJ'), ('endeavor', 'NN'), ('.', '.')]","[40, 19, 9, 16, 19, 33, 19, 15, 16, 13, 8, 33, 8, 40, 16, 13, 19, 9, 33, 27, 37, 27, 8, 40, 16, 13, 19, 24]"
39,"['he', 'gives', 'lulu', 'a', 'revolver', ',', 'and', 'orders', 'her', 'to', 'kill', 'herself', ',', 'but', 'when', 'the', 'schoolboy', 'comes', 'out', 'from', 'under', 'the', 'table', 'he', 'is', 'distracted', 'and', 'she', 'shoots', 'schön', 'instead', '.']","[   30  1608 10706    12 14735     7    10  2186    53    13  1888  3026
     7    51    60     6 29070  1222   126    26   125     6  1665    30
    14 21296    10    62  8791 18441   570     8]","['he', 'gives', 'lulu', 'a', 'revolver', ',', 'and', 'orders', 'her', 'to', 'kill', 'herself', '.']","[   30  1608 10706    12 14735     7    10  2186    53    13  1888  3026
     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 5],"[('he', 'PRP'), ('gives', 'VBZ'), ('lulu', 'CC'), ('a', 'DT'), ('revolver', 'NN'), (',', ','), ('and', 'CC'), ('orders', 'NNS'), ('her', 'PRP$'), ('to', 'TO'), ('kill', 'VB'), ('herself', 'PRP'), (',', ','), ('but', 'CC'), ('when', 'WRB'), ('the', 'DT'), ('schoolboy', 'NN'), ('comes', 'VBZ'), ('out', 'RP'), ('from', 'IN'), ('under', 'IN'), ('the', 'DT'), ('table', 'NN'), ('he', 'PRP'), ('is', 'VBZ'), ('distracted', 'VBN'), ('and', 'CC'), ('she', 'PRP'), ('shoots', 'VBD'), ('schön', 'JJ'), ('instead', 'RB'), ('.', '.')]","[38, 15, 33, 16, 19, 9, 33, 29, 4, 25, 31, 38, 9, 33, 32, 16, 19, 15, 17, 40, 40, 16, 19, 38, 15, 8, 33, 38, 6, 13, 27, 24]"
40,"['an', 'eclipse', 'is', 'an', 'astronomical', 'event', 'that', 'occurs', 'when', 'one', 'celestial', 'object', 'moves', 'into', 'the', 'shadow', 'of', 'another', '.']","[  33 9760   14   33 4638  477   24 1293   60   42 6114 1206 2679   65
    6 4754    9  213    8]","['an', 'eclipse', 'is', 'an', 'astronomical', 'event', 'that', 'occurs', 'when', 'one', 'celestial', 'object', 'moves', 'into', 'the', 'shadow', 'of', 'another', '.']","[  33 9760   14   33 4638  477   24 1293   60   42 6114 1206 2679   65
    6 4754    9  213    8]",[],[],"[('an', 'DT'), ('eclipse', 'NN'), ('is', 'VBZ'), ('an', 'DT'), ('astronomical', 'JJ'), ('event', 'NN'), ('that', 'WDT'), ('occurs', 'VBZ'), ('when', 'WRB'), ('one', 'CD'), ('celestial', 'NN'), ('object', 'NN'), ('moves', 'VBZ'), ('into', 'IN'), ('the', 'DT'), ('shadow', 'NN'), ('of', 'IN'), ('another', 'DT'), ('.', '.')]","[16, 19, 15, 16, 13, 19, 12, 15, 32, 37, 19, 19, 15, 40, 16, 19, 40, 16, 24]"
41,"['the', 'london', 'journeys', 'in', '1790', ',', 'prince', 'nikolaus', 'died', 'and', 'was', 'succeeded', 'by', 'a', 'thoroughly', 'unmusical', 'prince', 'who', 'dismissed', 'the', 'entire', 'musical', 'establishment', 'and', 'put', 'haydn', 'on', 'a', 'pension', '.']","[    6   247 11655    11  8330     7   822 28832   236    10    15  1781
    21    12 13373     1   822    56  5973     6   854   642  2485    10
  1084  7551    19    12 13953     8]","['the', 'london', 'journeys', 'in', '1790', ',', 'prince', 'nikolaus', 'died', 'and', 'was', 'succeeded', 'by', 'a', 'thoroughly', 'unmusical', 'prince', '.']","[    6   247 11655    11  8330     7   822 28832   236    10    15  1781
    21    12 13373     1   822     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 5],"[('the', 'DT'), ('london', 'NN'), ('journeys', 'NN'), ('in', 'IN'), ('1790', 'CD'), (',', ','), ('prince', 'NN'), ('nikolaus', 'NN'), ('died', 'VBD'), ('and', 'CC'), ('was', 'VBD'), ('succeeded', 'VBN'), ('by', 'IN'), ('a', 'DT'), ('thoroughly', 'JJ'), ('unmusical', 'JJ'), ('prince', 'NN'), ('who', 'WP'), ('dismissed', 'VBD'), ('the', 'DT'), ('entire', 'JJ'), ('musical', 'JJ'), ('establishment', 'NN'), ('and', 'CC'), ('put', 'VBD'), ('haydn', 'NNS'), ('on', 'IN'), ('a', 'DT'), ('pension', 'NN'), ('.', '.')]","[16, 19, 19, 40, 37, 9, 19, 19, 6, 33, 6, 8, 40, 16, 13, 13, 19, 14, 6, 16, 13, 13, 19, 33, 6, 29, 40, 16, 19, 24]"
42,"['because', 'of', 'the', 'importance', 'in', 'the', 'community', ',', 'mosques', 'are', 'used', 'for', 'preaching', 'peaceful', 'co-existence', 'with', 'non-believers', ',', 'even', 'in', 'times', 'of', 'adversity', '.']","[  154     9     6  2223    11     6   665     7  5295    32    61    20
 16215  7828     1    22     1     7   280    11   274     9     1     8]","['because', 'of', 'the', 'importance', 'in', 'the', 'community', ',', 'mosques', 'are', 'used', 'for', 'preaching', 'co-existence', 'with', 'non-believers', '.']","[  154     9     6  2223    11     6   665     7  5295    32    61    20
 16215     1    22     1     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 2 2 3 3 3 3 3 3 5],"[('because', 'IN'), ('of', 'IN'), ('the', 'DT'), ('importance', 'NN'), ('in', 'IN'), ('the', 'DT'), ('community', 'NN'), (',', ','), ('mosques', 'NNS'), ('are', 'VBP'), ('used', 'VBN'), ('for', 'IN'), ('preaching', 'VBG'), ('peaceful', 'JJ'), ('co-existence', 'NN'), ('with', 'IN'), ('non-believers', 'NNS'), (',', ','), ('even', 'RB'), ('in', 'IN'), ('times', 'NNS'), ('of', 'IN'), ('adversity', 'NN'), ('.', '.')]","[40, 40, 16, 19, 40, 16, 19, 9, 29, 11, 8, 40, 5, 13, 19, 40, 29, 9, 27, 40, 29, 40, 19, 24]"
43,"['the', 'episodes', 'ran', '35', 'minutes', ',', 'and', 'episodes', 'were', 'very', 'often', 'edited', 'to', 'a', 'standard', 'half-hour', 'running', 'time', 'when', 'repeated', 'on', 'the', 'bbc', 'or', 'satellite', 'channels', '.']","[    6  1532  1589  2515  1298     7    10  1532    37   212   124  5051
    13    12   610 19876  1163    71    60  3748    19     6  1539    34
  2435  4981     8]","['the', 'episodes', 'ran', '35', 'minutes', ',', 'and', 'episodes', 'were', 'very', 'often', 'edited', 'to', 'a', 'standard', 'half-hour', 'running', 'time', 'when', 'repeated', 'on', 'the', 'bbc', '.']","[    6  1532  1589  2515  1298     7    10  1532    37   212   124  5051
    13    12   610 19876  1163    71    60  3748    19     6  1539     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 5],"[('the', 'DT'), ('episodes', 'NNS'), ('ran', 'VBD'), ('35', 'CD'), ('minutes', 'NNS'), (',', ','), ('and', 'CC'), ('episodes', 'NNS'), ('were', 'VBD'), ('very', 'RB'), ('often', 'RB'), ('edited', 'VBN'), ('to', 'TO'), ('a', 'DT'), ('standard', 'JJ'), ('half-hour', 'NN'), ('running', 'VBG'), ('time', 'NN'), ('when', 'WRB'), ('repeated', 'VBN'), ('on', 'IN'), ('the', 'DT'), ('bbc', 'NN'), ('or', 'CC'), ('satellite', 'NN'), ('channels', 'NNS'), ('.', '.')]","[16, 29, 6, 37, 29, 9, 33, 29, 6, 27, 27, 8, 25, 16, 13, 19, 5, 19, 32, 8, 40, 16, 19, 33, 19, 29, 24]"
44,"['the', 'high', 'annual', 'rainfall', 'has', 'eroded', 'deep', 'valleys', 'in', 'the', 'central', 'mountains', ',', 'carving', 'out', 'canyons', 'with', 'many', 'scenic', 'waterfalls', '.']","[    6   177  1129  2735    43 12255  1184  5823    11     6   272  1200
     7 17626   126 24583    22    75 13107 20487     8]","['the', 'high', 'annual', 'rainfall', 'has', 'eroded', 'deep', 'valleys', 'in', 'the', 'central', 'mountains', '.']","[    6   177  1129  2735    43 12255  1184  5823    11     6   272  1200
     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 5],"[('the', 'DT'), ('high', 'JJ'), ('annual', 'JJ'), ('rainfall', 'NN'), ('has', 'VBZ'), ('eroded', 'VBN'), ('deep', 'JJ'), ('valleys', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('central', 'JJ'), ('mountains', 'NNS'), (',', ','), ('carving', 'VBG'), ('out', 'RP'), ('canyons', 'NNS'), ('with', 'IN'), ('many', 'JJ'), ('scenic', 'JJ'), ('waterfalls', 'NNS'), ('.', '.')]","[16, 13, 13, 19, 15, 8, 13, 29, 40, 16, 13, 29, 9, 5, 17, 29, 40, 13, 13, 29, 24]"
